134.67.195.123,809815281000,809817089000
134.67.247.53,809790968000,809793805000
134.67.39.48,809792696000,809796457000
134.67.39.48,809802387000,809804236000
134.67.39.48,809806590000,809808428000
134.67.41.20,809814198000,809816078000
134.67.57.26,809800960000,809802799000
134.67.57.27,809813469000,809815870000
134.67.75.116,809807495000,809809300000
134.7.60.128,809791874000,809793707000
136.205.176.110,809793007000,809794924000
136.205.18.37,809807731000,809809820000
136.210.122.4,809773039000,809774839000
137.113.193.236,809813120000,809815213000
137.132.52.66,809757002000,809758806000
137.159.177.111,809804273000,809806119000
137.161.153.224,809809090000,809811277000
137.187.102.8,809799717000,809801527000
137.219.55.101,809835162000,809836975000
137.219.55.101,809840802000,809842602000
137.227.51.13,809806050000,809808072000
137.227.51.15,809801469000,809803538000
137.229.144.53,809829509000,809831732000
137.241.180.13,809798134000,809799957000
137.243.44.118,809820739000,809823090000
137.35.140.68,809810847000,809814521000
137.35.140.68,809815578000,809817797000
137.44.6.161,809771379000,809773427000
138.13.122.153,809805012000,809808862000
138.13.122.153,809819132000,809821191000
138.145.14.116,809810016000,809811816000
138.25.148.25,809758134000,809760791000
138.25.148.25,809761329000,809763299000
138.26.154.176,809793448000,809795251000
138.87.164.21,809837893000,809840104000
138.87.174.181,809805192000,809807087000
138.87.174.181,809825341000,809827369000
138.87.174.185,809826334000,809828307000
138.87.174.185,809831110000,809833170000
138.87.174.187,809830332000,809832578000
138.87.174.193,809815128000,809816949000
138.87.174.195,809812074000,809814412000
138.87.174.197,809819726000,809821578000
138.87.174.199,809819139000,809821314000
138.87.174.201,809832765000,809834742000
139.102.65.47,809825468000,809827408000
139.102.65.59,809825017000,809826866000
139.104.10.120,809816126000,809818099000
139.104.10.167,809811103000,809813147000
139.121.102.121,809835059000,809836887000
139.121.50.49,809796602000,809798402000
139.121.79.159,809790530000,809792448000
139.121.79.159,809792590000,809794477000
139.121.79.159,809813342000,809815894000
139.121.98.45,809799063000,809802017000
139.121.98.45,809802231000,809804097000
139.230.166.82,809835929000,809842935000
139.94.97.6,809801710000,809803512000
140.112.34.207,809783487000,809785385000
140.112.68.165,809754859000,809756899000
140.115.3.165,809768277000,809770077000
140.120.29.161,809759469000,809761338000
140.183.199.34,809792878000,809794755000
140.90.166.59,809812616000,809815470000
140.96.17.110,809787280000,809789197000
141.161.18.205,809788749000,809791999000
141.173.36.74,809801510000,809805642000
141.173.58.82,809795669000,809798149000
141.173.58.82,809799589000,809802141000
141.192.85.41,809764259000,809769060000
141.192.85.41,809772536000,809774336000
141.209.3.136,809831906000,809833707000
141.211.86.123,809801642000,809803487000
141.233.130.130,809809627000,809812326000
141.243.1.108,809832833000,809834752000
141.243.1.172,809754805000,809756605000
141.243.1.172,809757555000,809760472000
141.243.1.172,809760893000,809763100000
141.243.1.172,809763197000,809764997000
141.243.1.172,809827645000,809829445000
141.243.1.172,809835302000,809837290000
141.243.1.172,809838732000,809842292000
141.243.1.174,809757477000,809759342000
141.243.1.182,809767449000,809770293000
141.243.1.183,809769414000,809771325000
141.243.1.184,809770617000,809772462000
141.243.1.184,809779130000,809780966000
141.243.1.185,809771375000,809773187000
141.243.1.186,809773442000,809775302000
141.243.1.187,809775080000,809776919000
141.243.1.188,809777248000,809779330000
141.244.142.68,809771176000,809772976000
142.106.186.101,809787654000,809789462000
142.139.220.18,809813295000,809815144000
142.140.32.21,809809121000,809812064000
142.142.64.13,809790737000,809792563000
142.2.32.69,809811624000,809813447000
142.227.56.52,809810898000,809812700000
142.25.2.206,809824482000,809826547000
142.28.2.67,809806070000,809810291000
142.36.4.198,809813781000,809815583000
142.94.10.2,809817553000,809819369000
143.139.25.15,809811971000,809813832000
143.166.206.84,809790566000,809792557000
143.188.9.163,809839445000,809841484000
143.202.74.4,809808771000,809810580000
144.207.78.19,809783288000,809785626000
144.207.78.19,809803864000,809805788000
144.39.248.101,809802962000,809804804000
144.51.21.1,809809411000,809811960000
144.92.184.112,809812182000,809814104000
144.92.46.13,809808435000,809810237000
146.114.111.32,809812217000,809814025000
146.114.26.12,809826241000,809830261000
146.114.41.1,809811867000,809813947000
146.114.41.1,809816309000,809818117000
146.129.161.37,809815181000,809816983000
146.137.152.20,809796880000,809798749000
146.137.152.20,809799396000,809801197000
146.138.12.103,809801487000,809803292000
146.138.145.126,809805175000,809808258000
146.138.145.184,809804169000,809807157000
146.138.145.203,809797030000,809798989000
146.138.145.203,809799864000,809802606000
146.138.145.206,809811355000,809813963000
146.138.34.168,809804216000,809806496000
146.138.34.168,809809958000,809811758000
146.138.35.184,809817578000,809819418000
146.138.35.190,809792379000,809794235000
146.142.48.156,809806353000,809809625000
146.167.189.54,809787989000,809789793000
146.184.114.114,809797979000,809799906000
146.184.114.116,809797501000,809800715000
146.184.114.116,809803450000,809805340000
146.229.1.49,809788618000,809790418000
146.63.206.253,809820388000,809822207000
146.64.37.96,809792273000,809794610000
146.83.128.83,809790336000,809792738000
147.154.93.101,809815257000,809817061000
147.154.93.104,809810803000,809812646000
147.154.93.125,809793569000,809795377000
147.154.93.125,809813966000,809815768000
147.160.9.21,809799646000,809801974000
147.160.9.24,809790106000,809792023000
147.160.9.24,809792726000,809794656000
147.46.42.11,809782900000,809784702000
147.46.54.149,809782703000,809785164000
147.46.54.150,809777454000,809781158000
147.46.54.150,809784306000,809786180000
147.97.8.19,809814231000,809816329000
148.129.52.165,809800085000,809801889000
148.149.107.11,809804222000,809806042000
148.149.107.147,809800700000,809802858000
148.149.107.147,809806076000,809807929000
148.149.108.49,809811778000,809813661000
148.224.17.200,809797963000,809803342000
148.224.17.200,809824722000,809826575000
148.224.17.21,809824494000,809828569000
148.224.17.22,809800411000,809802492000
149.123.103.99,809794083000,809795913000
149.136.2.181,809826772000,809828578000
149.159.22.10,809757069000,809759054000
149.168.105.12,809785960000,809787801000
149.168.25.115,809801539000,809804621000
149.168.25.195,809802291000,809804163000
149.168.50.194,809808873000,809810768000
149.168.51.35,809809056000,809812878000
149.25.57.7,809813631000,809816568000
149.250.222.1,809765526000,809767370000
149.252.214.79,809792786000,809797133000
149.4.13.48,809796474000,809798340000
149.79.176.84,809794637000,809796786000
149.8.43.17,809794269000,809796178000
150.148.177.238,809809260000,809811287000
150.148.56.13,809788610000,809790587000
150.192.45.67,809797206000,809799006000
150.200.42.20,809792853000,809794903000
150.216.15.141,809825381000,809827219000
150.216.15.85,809801934000,809805150000
150.216.67.4,809806558000,809808359000
152.120.119.72,809802325000,809804129000
152.120.123.165,809810868000,809812717000
152.123.183.210,809784774000,809786578000
152.123.183.212,809785818000,809787622000
152.123.194.6,809785924000,809788734000
152.160.78.1,809785929000,809788739000
152.160.78.1,809793982000,809795974000
152.165.111.120,809775154000,809776988000
152.35.128.13,809810198000,809812052000
153.64.63.35,809807136000,809809140000
153.90.241.102,809811603000,809813768000
155.187.32.163,809833833000,809835635000
155.206.19.108,809801106000,809802956000
155.206.3.82,809786574000,809788375000
155.206.3.82,809789813000,809791613000
155.33.62.76,809796651000,809799851000
155.75.105.213,809789906000,809791745000
155.75.107.234,809789047000,809790847000
155.75.31.8,809795900000,809797903000
155.75.31.8,809800706000,809802539000
155.76.34.55,809792369000,809794211000
155.77.120.18,809806247000,809808122000
155.77.120.28,809795622000,809797954000
155.78.168.23,809793501000,809795335000
155.79.153.164,809802763000,809804611000
155.81.101.76,809835306000,809837136000
155.82.161.245,809803595000,809806975000
155.82.20.107,809800813000,809802628000
155.84.91.39,809815019000,809816900000
155.84.91.40,809787875000,809791110000
155.84.91.40,809792823000,809794996000
155.84.91.40,809804506000,809809159000
155.84.91.41,809789882000,809791981000
155.84.91.41,809792046000,809794137000
155.84.91.41,809804637000,809806661000
155.84.91.41,809808905000,809810844000
155.84.91.42,809787090000,809789423000
155.84.91.42,809790414000,809792316000
155.84.91.42,809792538000,809794853000
155.84.91.42,809809056000,809810861000
155.84.92.3,809811556000,809814665000
155.95.69.37,809817365000,809819171000
156.3.41.81,809826439000,809828353000
156.41.19.11,809807050000,809810739000
156.41.19.11,809815155000,809816955000
156.42.76.162,809808579000,809810379000
156.63.155.119,809784759000,809786559000
156.63.155.156,809793960000,809795790000
156.63.173.125,809813627000,809815429000
156.63.241.112,809817825000,809820158000
156.63.241.113,809810217000,809812532000
156.63.59.132,809800702000,809802996000
156.63.59.137,809803002000,809804938000
156.63.59.148,809791998000,809793902000
156.63.59.149,809817541000,809819684000
156.63.59.190,809804803000,809806745000
156.63.91.107,809803244000,809805247000
156.63.91.107,809807999000,809810528000
156.63.91.107,809810709000,809812583000
156.63.91.92,809796755000,809799372000
156.63.99.189,809807749000,809809553000
156.63.99.189,809811191000,809813179000
156.80.164.71,809811317000,809815874000
156.80.164.71,809819062000,809821038000
156.80.94.51,809791713000,809793524000
156.98.168.200,809801329000,809803171000
156.98.203.29,809790054000,809791854000
156.98.203.5,809802114000,809804019000
156.98.204.48,809795525000,809797517000
156.98.205.127,809789634000,809791436000
156.98.205.38,809797417000,809799677000
156.98.205.38,809805370000,809807330000
156.98.205.46,809793798000,809795955000
156.98.205.46,809796684000,809800454000
156.98.205.46,809808959000,809811286000
156.99.78.138,809811609000,809813412000
157.142.200.132,809814495000,809816354000
157.145.93.27,809798551000,809804120000
157.145.93.27,809811743000,809813543000
157.145.93.27,809816728000,809819095000
157.145.93.27,809820582000,809822940000
157.145.93.27,809823969000,809825775000
157.182.94.210,809793294000,809795389000
157.190.64.20,809779877000,809783703000
157.22.192.30,809757820000,809759622000
157.92.49.53,809815957000,809818483000
158.111.64.150,809792035000,809793847000
158.111.96.101,809804334000,809806984000
158.111.97.43,809792168000,809795412000
158.145.111.130,809817727000,809819879000
158.185.86.130,809798640000,809800698000
158.229.201.74,809811145000,809814380000
158.72.25.7,809797363000,809799196000
159.105.44.21,809789332000,809791519000
159.105.44.21,809814151000,809816015000
159.142.162.78,809791108000,809792912000
159.230.8.130,809813844000,809815652000
159.238.20.194,809820061000,809822043000
159.238.227.132,809798311000,809800285000
160.136.18.53,809804624000,809807141000
160.69.35.16,809824175000,809827451000
160.80.14.61,809801244000,809804533000
161.119.52.62,809802460000,809804317000
161.119.73.37,809823425000,809825367000
161.122.12.78,809756785000,809760625000
161.122.12.78,809764801000,809767091000
161.122.12.78,809769963000,809775184000
161.129.48.162,809798273000,809800075000
161.156.150.116,809809425000,809811229000
161.225.48.3,809814212000,809816012000
162.108.35.147,809802793000,809804603000
162.15.100.123,809806949000,809808804000
162.43.14.12,809818589000,809820448000
162.43.21.12,809793965000,809795830000
162.43.21.12,809825824000,809827735000
162.80.100.210,809806998000,809809734000
162.80.60.48,809817114000,809819331000
163.13.143.35,809830117000,809831981000
163.178.128.205,809802292000,809804162000
163.191.129.33,809806582000,809808400000
163.191.186.9,809794486000,809796834000
163.191.186.9,809797460000,809799458000
163.191.188.77,809803709000,809805573000
163.191.195.25,809807181000,809809200000
163.206.111.16,809813766000,809816061000
163.234.112.156,809793474000,809795541000
163.234.112.177,809811801000,809813921000
163.234.116.45,809799620000,809802442000
163.234.128.29,809791223000,809793050000
163.234.128.41,809790497000,809792297000
163.234.128.41,809805221000,809807021000
163.234.128.41,809820265000,809822065000
163.234.140.24,809790379000,809792405000
163.234.156.52,809799953000,809802056000
163.234.188.21,809800016000,809802108000
163.234.204.22,809810984000,809813400000
163.234.224.24,809813903000,809816344000
163.234.34.150,809792150000,809794703000
163.234.52.80,809784810000,809786620000
163.234.60.163,809805334000,809807172000
164.155.1.101,809781543000,809783362000
164.155.1.107,809779209000,809783734000
164.156.42.105,809797491000,809799346000
164.158.3.218,809800958000,809803161000
164.159.192.31,809792501000,809795177000
164.159.7.12,809822876000,809825437000
164.167.106.160,809812789000,809816071000
164.167.106.164,809805262000,809807259000
164.64.142.46,809806471000,809809762000
165.1.8.140,809798405000,809800226000
165.110.45.53,809819903000,809821868000
165.113.166.116,809791476000,809793354000
165.113.166.116,809812094000,809814810000
165.13.6.109,809804325000,809806198000
165.151.26.205,809815274000,809817080000
165.151.47.249,809798981000,809801131000
165.151.47.249,809823578000,809825488000
165.151.47.249,809826056000,809827874000
165.151.51.235,809799533000,809801336000
165.152.208.237,809796358000,809798268000
165.152.88.75,809806136000,809807936000
165.213.131.21,809830158000,809832334000
165.234.109.10,809819265000,809821124000
165.235.39.150,809813937000,809815745000
167.193.49.75,809793631000,809796924000
167.193.53.8,809783790000,809785732000
167.21.131.14,809800641000,809802441000
167.21.131.14,809808625000,809810591000
168.154.26.10,809763989000,809765789000
168.154.26.10,809775430000,809777629000
168.29.232.156,809793149000,809795108000
168.95.125.161,809764070000,809766311000
169.14.20.136,809802318000,809804521000
170.142.111.131,809787133000,809790782000
170.142.111.131,809816085000,809817893000
170.55.130.21,809790647000,809792454000
190.128.internal.radian.com,809790938000,809794429000
190.128.internal.radian.com,809802314000,809804139000
192.102.13.2,809827268000,809829083000
192.107.65.93,809793978000,809795802000
192.122.180.23,809833798000,809836293000
192.137.112.52,809822878000,809827264000
192.137.113.155,809799581000,809801454000
192.137.113.155,809818377000,809820918000
192.146.118.133,809769668000,809771855000
192.146.118.133,809774339000,809778396000
192.147.170.226,809821984000,809823802000
192.154.33.201,809795513000,809797321000
192.195.68.20,809812080000,809813964000
192.217.118.24,809804174000,809806002000
192.217.93.159,809787767000,809789635000
192.228.164.77,809775821000,809777659000
192.231.202.61,809804387000,809806668000
192.231.222.131,809801014000,809802928000
192.234.8.167,809816171000,809818020000
192.239.66.91,809801118000,809802924000
192.239.68.110,809779880000,809781681000
192.246.181.70,809797715000,809799515000
192.246.249.29,809800913000,809802795000
192.246.73.101,809792328000,809794285000
192.246.82.178,809789728000,809791756000
192.249.10.16,809805290000,809807581000
192.43.248.62,809812815000,809814624000
192.48.125.149,809787037000,809789024000
192.48.125.149,809811347000,809813756000
192.55.134.51,809799618000,809801421000
192.55.134.53,809800767000,809802567000
192.58.194.76,809814376000,809816229000
192.58.204.203,809794358000,809796167000
192.58.206.21,809787623000,809789423000
192.58.206.21,809823826000,809825679000
192.72.60.108,809794504000,809796319000
192.74.216.248,809827282000,809829158000
192.88.13.159,809811947000,809814882000
193.144.48.169,809794146000,809796814000
193.145.151.115,809774813000,809777949000
193.145.151.115,809779924000,809781724000
193.145.151.115,809799756000,809801683000
193.56.6.203,809794947000,809796780000
193.63.73.69,809791204000,809793004000
193.78.67.34,809779954000,809781767000
194.151.3.11,809791102000,809793016000
194.158.224.98,809810748000,809812555000
194.166.2.73,809826962000,809828960000
194.20.235.12,809778875000,809784005000
194.90.3.202,809809535000,809811335000
198.102.1.121,809789004000,809790968000
198.102.67.27,809833521000,809836207000
198.104.228.83,809808078000,809811044000
198.105.194.117,809804540000,809806426000
198.106.169.52,809811821000,809815761000
198.108.132.40,809792990000,809794790000
198.109.136.238,809800429000,809803665000
198.109.184.42,809794621000,809796461000
198.109.24.111,809801942000,809804084000
198.110.207.198,809822814000,809824745000
198.111.36.11,809802105000,809803905000
198.137.145.112,809810993000,809814333000
198.165.30.147,809800329000,809803226000
198.185.178.62,809787681000,809789484000
198.215.148.176,809820669000,809822476000
198.215.148.51,809806634000,809808494000
198.216.2.221,809788131000,809790058000
198.234.90.132,809808692000,809810944000
198.31.73.63,809825590000,809827632000
198.5.6.113,809799446000,809801286000
198.59.172.45,809832872000,809834812000
198.59.241.220,809792928000,809794740000
198.59.96.236,809821067000,809822897000
198.59.96.237,809809898000,809811721000
198.69.241.75,809760508000,809762367000
198.76.115.66,809805299000,809807131000
198.77.113.40,809816465000,809819011000
198.80.60.13,809814288000,809816722000
198.83.164.2,809810595000,809812459000
198.85.72.63,809811122000,809815751000
198.85.72.83,809806595000,809808399000
198.86.33.115,809811374000,809813236000
198.88.26.109,809796435000,809798922000
199.1.106.1,809833117000,809836171000
199.11.48.9,809794609000,809796415000
199.11.48.9,809797979000,809800285000
199.11.48.9,809800963000,809802912000
199.11.62.136,809797129000,809799551000
199.11.62.136,809800791000,809802591000
199.111.26.62,809790676000,809792476000
199.111.26.62,809801357000,809803170000
199.126.17.71,809799762000,809801717000
199.16.15.166,809808751000,809810572000
199.170.121.20,809834650000,809836481000
199.170.79.49,809803982000,809806107000
199.190.112.11,809791102000,809792910000
199.190.82.200,809800232000,809802892000
199.199.170.19,809788971000,809790779000
199.213.177.192,809790211000,809792140000
199.217.3.169,809817801000,809820128000
199.222.161.40,809800553000,809802353000
199.222.162.25,809809321000,809812428000
199.223.31.140,809816032000,809817833000
199.249.179.23,809813272000,809815072000
199.249.179.23,809830238000,809832038000
199.4.102.43,809811200000,809813174000
199.73.129.57,809829156000,809831118000
199.73.153.153,809789612000,809791414000
199.77.34.51,809795688000,809797659000
199.77.66.14,809827460000,809829559000
199.8.210.73,809828643000,809832700000
199.89.158.67,809819077000,809820879000
199.89.39.67,809819462000,809821294000
200.10.224.30,809797075000,809798885000
200.12.140.108,809814918000,809816742000
200.246.227.108,809795016000,809800243000
200.246.227.73,809821838000,809824346000
200.246.240.62,809831852000,809833732000
202.244.226.77,809779135000,809781221000
202.32.50.6,809756667000,809758860000
202.32.50.6,809763058000,809765048000
202.32.50.6,809765582000,809768082000
202.39.249.142,809829755000,809832451000
202.46.240.10,809773483000,809775597000
202.96.29.111,809761654000,809763522000
203.1.203.100,809838117000,809839939000
203.1.203.100,809839959000,809841761000
203.1.203.104,809760507000,809762307000
203.1.203.111,809759649000,809761449000
203.1.203.120,809759193000,809760993000
203.1.203.120,809838038000,809840458000
203.1.203.222,809758692000,809760492000
203.2.83.95,809826758000,809828558000
203.249.9.64,809776413000,809779441000
203.249.9.64,809830063000,809832003000
203.249.9.64,809832228000,809834028000
203.249.9.64,809834664000,809837692000
203.251.228.110,809766039000,809770284000
204.120.34.204,809830633000,809832742000
204.130.16.23,809799732000,809802132000
204.157.204.201,809790162000,809791967000
204.157.71.59,809838311000,809840561000
204.165.200.88,809837475000,809839341000
204.171.110.3,809795004000,809796857000
204.171.110.3,809799729000,809801531000
204.171.110.3,809804924000,809806895000
204.171.110.3,809811429000,809813770000
204.176.47.153,809837831000,809839811000
204.177.210.133,809794381000,809796190000
204.178.177.96,809816775000,809819288000
204.185.47.2,809810088000,809811909000
204.185.50.21,809806751000,809809296000
204.188.47.212,809758329000,809760461000
204.188.47.212,809840733000,809842941000
204.194.170.100,809806790000,809808949000
204.194.175.23,809826495000,809828298000
204.233.135.1,809816180000,809818006000
204.238.43.73,809811706000,809813735000
204.240.48.15,809812529000,809814453000
204.242.57.164,809790289000,809794327000
204.248.203.107,809804054000,809806964000
204.249.225.65,809807366000,809809247000
204.250.21.9,809833799000,809835599000
204.250.9.58,809820231000,809822161000
204.252.77.45,809809112000,809811017000
204.252.77.88,809805777000,809807584000
204.254.252.116,809824562000,809826477000
204.255.215.49,809825711000,809827668000
204.255.92.30,809794040000,809796059000
204.27.135.130,809788160000,809789962000
204.32.176.150,809813709000,809815509000
204.4.34.49,809810088000,809811916000
204.4.34.49,809814429000,809817030000
204.5.81.30,809814234000,809816115000
204.62.245.32,809758404000,809762685000
204.62.245.32,809763198000,809766233000
204.62.245.32,809769113000,809772521000
204.62.245.32,809773457000,809777701000
204.62.245.32,809799471000,809802721000
204.62.245.32,809803756000,809807038000
204.62.245.32,809808770000,809812385000
204.62.245.32,809814262000,809817653000
204.62.245.32,809819511000,809821325000
204.62.245.32,809835761000,809839332000
204.62.25.132,809796851000,809798725000
204.7.162.158,809798093000,809805902000
204.73.0.100,809790824000,809792806000
204.91.136.26,809814419000,809816950000
204.91.136.27,809820606000,809822572000
204.97.2.199,809815877000,809817677000
204.97.68.29,809787002000,809790415000
205.133.189.64,809790315000,809792284000
205.133.212.1,809825259000,809827134000
205.138.140.2,809795688000,809797495000
205.168.13.11,809792637000,809794438000
205.197.136.141,809783088000,809784888000
205.208.30.114,809799204000,809801801000
205.216.162.12,809801334000,809803134000
205.216.194.186,809816507000,809818308000
205.217.0.115,809823633000,809825434000
205.218.98.32,809835431000,809837311000
205.241.144.11,809826490000,809828290000
206.26.139.13,809780940000,809782825000
206.26.139.15,809791582000,809793385000
206.27.204.6,809828139000,809829944000
206.27.204.6,809837109000,809838930000
206.43.171.247,809834272000,809837135000
206.43.171.250,809834886000,809836824000
21437.nhn.navair.navy.mil,809784751000,809786557000
218.176.internal.radian.com,809820863000,809824756000
247.224.internal.radian.com,809809800000,809811629000
27_12_68.topnz.ac.nz,809838683000,809840504000
38.12.1.131,809791196000,809793795000
38.12.1.154,809793861000,809795748000
38.12.1.53,809834032000,809835832000
4.9.internal.radian.com,809816152000,809819112000
4jp2.hsr.ornl.gov,809798399000,809801320000
65.129.internal.radian.com,809791619000,809793966000
81.rff.org,809807197000,809809289000
a-206-46.sp.neu.edu,809831420000,809833233000
a1p28.capcon.net,809805277000,809807974000
a1p28.capcon.net,809808331000,809810131000
a2p01.capcon.net,809795059000,809798233000
aaq.hsr.ornl.gov,809811855000,809814188000
abbey.ces.uconn.edu,809785790000,809788016000
abbey.ces.uconn.edu,809812597000,809815059000
ac.nielsen.com,809802881000,809804681000
ac203.du.pipex.com,809779050000,809780899000
acad.drake.edu,809811829000,809813786000
acaram.fast.net,809786842000,809790267000
acc00200.slip.digex.net,809787983000,809791803000
access2.digex.net,809794725000,809796525000
acd.ucar.edu,809823291000,809825104000
acoma.arc.unm.edu,809837705000,809839505000
acquinas.netmind.com,809780364000,809782164000
acs4.acs.ucalgary.ca,809837384000,809839204000
ad01-002.compuserve.com,809802172000,809804711000
ad01-007.compuserve.com,809803772000,809808872000
ad01-012.compuserve.com,809839519000,809841607000
ad02-005.compuserve.com,809800636000,809803311000
ad02-020.compuserve.com,809800664000,809802771000
ad02-021.compuserve.com,809817474000,809820548000
ad03-004.compuserve.com,809799518000,809801318000
ad03-042.compuserve.com,809834521000,809837474000
ad03-045.compuserve.com,809837388000,809839238000
ad05-004.compuserve.com,809831746000,809833777000
ad05-041.compuserve.com,809817838000,809820321000
ad07-028.compuserve.com,809800989000,809802836000
ad09-019.compuserve.com,809804461000,809809743000
ad11-046.compuserve.com,809803560000,809805360000
ad12-049.compuserve.com,809810564000,809814835000
ad12-058.compuserve.com,809829594000,809831773000
ad14-038.compuserve.com,809819693000,809821493000
ad15-021.compuserve.com,809785496000,809787296000
ad18-020.compuserve.com,809830204000,809832004000
ad19-007.compuserve.com,809829597000,809831417000
